dualband,refurb_new,hnd_price,phones,models,hnd_webcap,Customer_ID
Y,N,149.9899902,1,1,WCMB,1074223
N,N,129.9899902,3,1,WCMB,1074224
Y,N,79.98999023,1,1,WCMB,1074225
Y,R,79.98999023,2,2,WCMB,1074226
Y,N,59.98999023,1,1,WCMB,1074227
N,N,129.9899902,2,1,WCMB,1074228
Y,N,149.9899902,3,1,WCMB,1074229
Y,N,149.9899902,1,1,WCMB,1074230
Y,N,129.9899902,4,2,WCMB,1074231
Y,N,149.9899902,1,1,WCMB,1074232
Y,N,129.9899902,1,1,WCMB,1074233
Y,N,149.9899902,1,1,WCMB,1074234
T,N,99.98999023,1,1,WCMB,1074235
Y,N,199.9899902,1,1,WCMB,1074236
Y,N,199.9899902,1,1,WCMB,1074237
Y,N,149.9899902,2,2,WCMB,1074238
Y,N,99.98999023,1,1,WCMB,1074239
Y,N,149.9899902,1,1,WCMB,1074240
Y,N,129.9899902,1,1,WCMB,1074241
Y,N,149.9899902,1,1,WCMB,1074242
Y,N,199.9899902,1,1,WCMB,1074243
Y,N,59.98999023,1,1,WCMB,1074244
Y,N,199.9899902,1,1,WCMB,1074245
Y,N,149.9899902,1,1,WCMB,1074246
Y,N,149.9899902,1,1,WCMB,1074247
Y,N,59.98999023,1,1,WCMB,1074248
T,N,99.98999023,1,1,WCMB,1074249
Y,N,59.98999023,1,1,WCMB,1074250
N,N,129.9899902,1,1,WCMB,1074251
Y,N,149.9899902,1,1,WCMB,1074252
N,N,129.9899902,1,1,WCMB,1074253
N,N,29.98999023,1,1,WC,1074254
T,N,99.98999023,1,1,WCMB,1074255
Y,N,199.9899902,1,1,WCMB,1074256
Y,N,149.9899902,1,1,WCMB,1074257
N,N,129.9899902,5,2,WCMB,1074258
Y,N,199.9899902,1,1,WCMB,1074259
Y,N,149.9899902,1,1,WCMB,1074260
Y,N,149.9899902,1,1,WCMB,1074261
Y,N,149.9899902,1,1,WCMB,1074262
Y,R,129.9899902,2,2,WCMB,1074263
Y,N,129.9899902,1,1,WCMB,1074264
Y,N,59.98999023,1,1,WCMB,1074265
Y,N,129.9899902,2,2,WCMB,1074266
N,N,129.9899902,1,1,WCMB,1074267
Y,N,149.9899902,2,2,WCMB,1074268
N,N,129.9899902,3,2,WCMB,1074269
Y,N,59.98999023,1,1,WCMB,1074270
T,N,99.98999023,1,1,WCMB,1074271
Y,N,149.9899902,1,1,WCMB,1074272
Y,N,149.9899902,2,1,WCMB,1074273
Y,N,149.9899902,1,1,WCMB,1074274
Y,N,79.98999023,1,1,WCMB,1074275
Y,N,59.98999023,1,1,WCMB,1074276
T,R,129.9899902,3,3,WCMB,1074277
Y,N,199.9899902,4,3,WCMB,1074278
Y,N,199.9899902,1,1,WCMB,1074279
Y,N,79.98999023,1,1,WCMB,1074280
Y,N,59.98999023,1,1,WCMB,1074281
Y,N,59.98999023,1,1,WCMB,1074282
Y,N,59.98999023,1,1,WCMB,1074283
N,R,79.98999023,3,2,WCMB,1074284
Y,N,199.9899902,1,1,WCMB,1074285
Y,N,59.98999023,1,1,WCMB,1074286
Y,R,99.98999023,2,2,WCMB,1074287
Y,N,59.98999023,1,1,WCMB,1074288
Y,N,149.9899902,2,2,WCMB,1074289
Y,R,99.98999023,2,2,WCMB,1074290
Y,N,79.98999023,2,1,WCMB,1074291
Y,N,129.9899902,1,1,WCMB,1074292
Y,N,149.9899902,1,1,WCMB,1074293
Y,N,59.98999023,1,1,WCMB,1074294
Y,N,149.9899902,1,1,WCMB,1074295
Y,N,149.9899902,2,2,WCMB,1074296
N,N,129.9899902,1,1,WCMB,1074297
Y,R,99.98999023,3,2,WCMB,1074298
Y,N,149.9899902,1,1,WCMB,1074299
Y,R,99.98999023,2,2,WCMB,1074300
Y,N,79.98999023,1,1,WCMB,1074301
Y,N,199.9899902,1,1,WCMB,1074302
Y,N,149.9899902,1,1,WCMB,1074303
N,N,129.9899902,1,1,WCMB,1074304
N,N,129.9899902,3,2,WCMB,1074305
Y,N,149.9899902,1,1,WCMB,1074306
Y,N,129.9899902,1,1,WCMB,1074307
Y,N,199.9899902,2,1,WCMB,1074308
Y,N,149.9899902,1,1,WCMB,1074309
Y,N,149.9899902,1,1,WCMB,1074310
Y,R,99.98999023,3,3,WCMB,1074311
Y,N,59.98999023,1,1,WCMB,1074312
Y,N,129.9899902,2,2,WCMB,1074313
Y,R,29.98999023,1,1,WCMB,1074314
Y,N,129.9899902,1,1,WCMB,1074315
Y,N,129.9899902,1,1,WCMB,1074316
Y,N,149.9899902,2,1,WCMB,1074317
T,N,99.98999023,1,1,WCMB,1074318
Y,N,79.98999023,1,1,WCMB,1074319
Y,N,199.9899902,1,1,WCMB,1074320
Y,N,149.9899902,1,1,WCMB,1074321
Y,N,129.9899902,1,1,WCMB,1074322
N,R,79.98999023,2,2,WCMB,1074323
T,N,99.98999023,1,1,WCMB,1074324
Y,N,149.9899902,2,1,WCMB,1074325
Y,N,129.9899902,1,1,WCMB,1074326
Y,N,199.9899902,1,1,WCMB,1074327
Y,N,199.9899902,1,1,WCMB,1074328
Y,N,59.98999023,1,1,WCMB,1074329
Y,N,149.9899902,5,3,WCMB,1074330
Y,N,149.9899902,1,1,WCMB,1074331
Y,N,149.9899902,1,1,WCMB,1074332
Y,N,199.9899902,1,1,WCMB,1074333
Y,N,199.9899902,2,2,WCMB,1074334
T,R,59.98999023,4,2,WCMB,1074335
N,N,129.9899902,1,1,WCMB,1074336
Y,N,149.9899902,2,2,WCMB,1074337
Y,N,79.98999023,1,1,WCMB,1074338
Y,N,149.9899902,1,1,WCMB,1074339
Y,N,149.9899902,1,1,WCMB,1074340
Y,N,149.9899902,3,3,WCMB,1074341
N,N,29.98999023,2,2,NA,1074342
Y,N,199.9899902,1,1,WCMB,1074343
Y,N,149.9899902,2,2,WCMB,1074344
N,N,129.9899902,2,2,WCMB,1074345
Y,N,149.9899902,2,2,WCMB,1074346
Y,N,129.9899902,1,1,WCMB,1074347
Y,N,129.9899902,1,1,WCMB,1074348
Y,N,149.9899902,2,1,WCMB,1074349
Y,N,199.9899902,1,1,WCMB,1074350
Y,N,149.9899902,1,1,WCMB,1074351
Y,N,149.9899902,1,1,WCMB,1074352
T,N,99.98999023,1,1,WCMB,1074353
Y,N,79.98999023,1,1,WCMB,1074354
Y,N,79.98999023,1,1,WCMB,1074355
Y,N,59.98999023,1,1,WCMB,1074356
N,N,129.9899902,2,1,WCMB,1074357
Y,N,149.9899902,2,1,WCMB,1074358
Y,N,29.98999023,1,1,WC,1074359
Y,N,149.9899902,1,1,WCMB,1074360
Y,N,149.9899902,1,1,WCMB,1074361
N,R,79.98999023,3,3,WCMB,1074362
Y,N,199.9899902,1,1,WCMB,1074363
Y,N,199.9899902,1,1,WCMB,1074364
Y,N,149.9899902,1,1,WCMB,1074365
Y,N,149.9899902,1,1,WCMB,1074366
Y,N,149.9899902,1,1,WCMB,1074367
Y,N,149.9899902,1,1,WCMB,1074368
Y,N,199.9899902,1,1,WCMB,1074369
Y,N,149.9899902,1,1,WCMB,1074370
N,N,129.9899902,1,1,WCMB,1074371
Y,N,199.9899902,3,2,WCMB,1074372
Y,N,149.9899902,1,1,WCMB,1074373
Y,N,149.9899902,1,1,WCMB,1074374
T,N,99.98999023,1,1,WCMB,1074375
Y,R,99.98999023,2,2,WCMB,1074376
Y,R,99.98999023,2,2,WCMB,1074377
Y,N,149.9899902,4,4,WCMB,1074378
Y,N,199.9899902,1,1,WCMB,1074379
Y,R,99.98999023,2,2,WCMB,1074380
Y,N,149.9899902,1,1,WCMB,1074381
N,R,79.98999023,2,2,WCMB,1074382
N,N,129.9899902,2,2,WCMB,1074383
Y,N,149.9899902,1,1,WCMB,1074384
N,N,29.98999023,1,1,WC,1074385
Y,N,149.9899902,1,1,WCMB,1074386
Y,N,59.98999023,1,1,WCMB,1074387
N,R,79.98999023,3,2,WCMB,1074388
Y,N,199.9899902,1,1,WCMB,1074389
T,N,99.98999023,1,1,WCMB,1074390
Y,N,149.9899902,1,1,WCMB,1074391
Y,N,199.9899902,2,1,WCMB,1074392
Y,N,149.9899902,1,1,WCMB,1074393
Y,N,149.9899902,1,1,WCMB,1074394
Y,N,149.9899902,1,1,WCMB,1074395
Y,N,79.98999023,1,1,WCMB,1074396
Y,N,199.9899902,3,3,WCMB,1074397
Y,N,149.9899902,1,1,WCMB,1074398
Y,N,199.9899902,1,1,WCMB,1074399
N,R,9.989997864,1,1,WCMB,1074400
Y,N,149.9899902,1,1,WCMB,1074401
N,N,129.9899902,1,1,WCMB,1074402
Y,N,149.9899902,1,1,WCMB,1074403
Y,N,199.9899902,1,1,WCMB,1074404
Y,N,199.9899902,1,1,WCMB,1074405
Y,N,79.98999023,1,1,WCMB,1074406
Y,N,149.9899902,1,1,WCMB,1074407
Y,N,199.9899902,1,1,WCMB,1074408
Y,N,149.9899902,1,1,WCMB,1074409
Y,N,149.9899902,1,1,WCMB,1074410
Y,N,149.9899902,1,1,WCMB,1074411
N,N,129.9899902,1,1,WCMB,1074412
Y,N,199.9899902,1,1,WCMB,1074413
Y,N,149.9899902,1,1,WCMB,1074414
Y,N,59.98999023,1,1,WCMB,1074415
Y,N,59.98999023,1,1,WCMB,1074416
Y,N,79.98999023,1,1,WCMB,1074417
Y,N,149.9899902,1,1,WCMB,1074418
N,N,29.98999023,1,1,WC,1074419
Y,N,149.9899902,1,1,WCMB,1074420
Y,N,149.9899902,1,1,WCMB,1074421
Y,R,99.98999023,2,2,WCMB,1074422
Y,N,59.98999023,1,1,WCMB,1074423
Y,N,149.9899902,1,1,WCMB,1074424
Y,N,59.98999023,1,1,WCMB,1074425
T,N,99.98999023,3,2,WCMB,1074426
Y,N,149.9899902,1,1,WCMB,1074427
Y,N,129.9899902,1,1,WCMB,1074428
Y,N,199.9899902,1,1,WCMB,1074429
Y,N,199.9899902,1,1,WCMB,1074430
Y,N,149.9899902,1,1,WCMB,1074431
Y,N,199.9899902,1,1,WCMB,1074432
Y,R,99.98999023,3,3,WCMB,1074433
Y,N,59.98999023,1,1,WCMB,1074434
Y,N,199.9899902,1,1,WCMB,1074435
Y,N,149.9899902,1,1,WCMB,1074436
Y,N,129.9899902,1,1,WCMB,1074437
Y,N,79.98999023,1,1,WCMB,1074438
Y,N,199.9899902,3,2,WCMB,1074439
T,N,99.98999023,2,2,WCMB,1074440
Y,N,149.9899902,1,1,WCMB,1074441
Y,N,149.9899902,1,1,WCMB,1074442
Y,N,149.9899902,1,1,WCMB,1074443
Y,N,149.9899902,1,1,WCMB,1074444
N,R,79.98999023,2,2,WCMB,1074445
N,N,129.9899902,1,1,WCMB,1074446
Y,N,149.9899902,1,1,WCMB,1074447
Y,N,149.9899902,1,1,WCMB,1074448
Y,N,129.9899902,2,1,WCMB,1074449
T,N,199.9899902,2,2,WCMB,1074450
Y,N,199.9899902,1,1,WCMB,1074451
Y,N,59.98999023,1,1,WCMB,1074452
Y,N,79.98999023,1,1,WCMB,1074453
Y,R,79.98999023,2,1,WCMB,1074454
Y,N,59.98999023,1,1,WCMB,1074455
Y,N,129.9899902,1,1,WCMB,1074456
Y,N,129.9899902,1,1,WCMB,1074457
Y,N,59.98999023,1,1,WCMB,1074458
Y,N,149.9899902,1,1,WCMB,1074459
Y,N,79.98999023,1,1,WCMB,1074460
Y,N,79.98999023,1,1,WCMB,1074461
N,N,29.98999023,2,2,WCMB,1074462
Y,N,149.9899902,1,1,WCMB,1074463
T,N,99.98999023,1,1,WCMB,1074464
N,N,79.98999023,1,1,WC,1074465
Y,N,59.98999023,1,1,WCMB,1074466
Y,N,149.9899902,1,1,WCMB,1074467
T,N,99.98999023,1,1,WCMB,1074468
Y,N,129.9899902,1,1,WCMB,1074469
Y,N,59.98999023,1,1,WCMB,1074470
Y,N,79.98999023,1,1,WCMB,1074471
Y,N,149.9899902,2,2,WCMB,1074472
Y,N,29.98999023,1,1,WC,1074473
Y,N,199.9899902,1,1,WCMB,1074474
N,N,129.9899902,1,1,WCMB,1074475
Y,N,149.9899902,1,1,WCMB,1074476
Y,N,149.9899902,1,1,WCMB,1074477
Y,N,149.9899902,1,1,WCMB,1074478
N,N,129.9899902,1,1,WCMB,1074479
Y,N,129.9899902,1,1,WCMB,1074480
N,N,29.98999023,3,3,WCMB,1074481
Y,N,149.9899902,1,1,WCMB,1074482
Y,N,59.98999023,1,1,WCMB,1074483
Y,N,149.9899902,1,1,WCMB,1074484
T,N,99.98999023,2,2,WCMB,1074485
Y,N,149.9899902,1,1,WCMB,1074486
Y,N,149.9899902,1,1,WCMB,1074487
Y,N,149.9899902,1,1,WCMB,1074488
Y,N,59.98999023,1,1,WCMB,1074489
Y,N,59.98999023,1,1,WCMB,1074490
N,N,129.9899902,1,1,WCMB,1074491
Y,N,149.9899902,1,1,WCMB,1074492
T,N,99.98999023,3,2,WCMB,1074493
Y,N,129.9899902,2,1,WCMB,1074494
Y,N,149.9899902,1,1,WCMB,1074495
Y,N,149.9899902,3,2,WCMB,1074496
Y,N,149.9899902,1,1,WCMB,1074497
Y,N,129.9899902,1,1,WCMB,1074498
Y,N,149.9899902,1,1,WCMB,1074499
Y,R,29.98999023,2,2,WCMB,1074500
Y,N,149.9899902,1,1,WCMB,1074501
T,N,99.98999023,2,2,WCMB,1074502
Y,N,59.98999023,1,1,WCMB,1074503
Y,N,149.9899902,1,1,WCMB,1074504
Y,N,149.9899902,1,1,WCMB,1074505
Y,N,149.9899902,3,2,WCMB,1074506
Y,N,59.98999023,1,1,WCMB,1074507
Y,N,59.98999023,1,1,WCMB,1074508
Y,N,149.9899902,1,1,WCMB,1074509
Y,N,149.9899902,1,1,WCMB,1074510
N,N,129.9899902,1,1,WCMB,1074511
Y,R,99.98999023,2,2,WCMB,1074512
Y,N,129.9899902,1,1,WCMB,1074513
T,N,99.98999023,1,1,WCMB,1074514
Y,R,79.98999023,2,2,WCMB,1074515
N,N,129.9899902,1,1,WCMB,1074516
Y,N,59.98999023,1,1,WCMB,1074517
Y,N,149.9899902,1,1,WCMB,1074518
Y,N,129.9899902,1,1,WCMB,1074519
Y,N,129.9899902,2,1,WCMB,1074520
N,N,129.9899902,2,1,WCMB,1074521
N,N,129.9899902,1,1,WCMB,1074522
Y,N,129.9899902,1,1,WCMB,1074523
Y,N,149.9899902,2,1,WCMB,1074524
Y,N,149.9899902,1,1,WCMB,1074525
Y,N,149.9899902,2,2,WCMB,1074526
Y,N,199.9899902,1,1,WCMB,1074527
Y,N,129.9899902,1,1,WCMB,1074528
Y,N,59.98999023,1,1,WCMB,1074529
Y,N,79.98999023,1,1,WCMB,1074530
Y,N,59.98999023,1,1,WCMB,1074531
T,N,99.98999023,2,2,WCMB,1074532
U,N,,2,2,UNKW,1074533
Y,N,29.98999023,1,1,WC,1074534
Y,N,149.9899902,2,2,WCMB,1074535
Y,R,99.98999023,3,1,WCMB,1074536
Y,N,59.98999023,1,1,WCMB,1074537
Y,N,149.9899902,1,1,WCMB,1074538
Y,N,149.9899902,2,1,WCMB,1074539
Y,N,149.9899902,2,1,WCMB,1074540
Y,N,149.9899902,2,2,WCMB,1074541
Y,N,79.98999023,2,2,WCMB,1074542
Y,N,149.9899902,1,1,WCMB,1074543
Y,N,29.98999023,1,1,WC,1074544
Y,N,149.9899902,1,1,WCMB,1074545
Y,N,79.98999023,1,1,WCMB,1074546
Y,N,59.98999023,2,2,WCMB,1074547
N,N,129.9899902,2,2,WCMB,1074548
Y,N,59.98999023,2,1,WCMB,1074549
Y,N,149.9899902,1,1,WCMB,1074550
Y,N,149.9899902,1,1,WCMB,1074551
Y,N,149.9899902,1,1,WCMB,1074552
Y,N,129.9899902,1,1,WCMB,1074553
Y,N,199.9899902,3,3,WCMB,1074554
T,N,99.98999023,1,1,WCMB,1074555
Y,N,149.9899902,1,1,WCMB,1074556
T,N,99.98999023,1,1,WCMB,1074557
N,N,129.9899902,1,1,WCMB,1074558
Y,N,199.9899902,1,1,WCMB,1074559
Y,N,79.98999023,1,1,WCMB,1074560
T,N,199.9899902,3,3,WCMB,1074561
Y,N,199.9899902,1,1,WCMB,1074562
N,N,,2,2,WC,1074563
Y,R,79.98999023,2,1,WCMB,1074564
T,N,99.98999023,2,2,WCMB,1074565
Y,R,99.98999023,2,2,WCMB,1074566
T,R,59.98999023,3,3,WCMB,1074567
Y,N,149.9899902,1,1,WCMB,1074568
N,N,29.98999023,2,2,WC,1074569
Y,N,149.9899902,1,1,WCMB,1074570
Y,N,199.9899902,2,2,WCMB,1074571
Y,N,249.9899902,2,2,WCMB,1074572
Y,N,199.9899902,2,1,WCMB,1074573
Y,N,199.9899902,2,2,WCMB,1074574
Y,N,149.9899902,1,1,WCMB,1074575
Y,N,149.9899902,1,1,WCMB,1074576
Y,N,199.9899902,3,3,WCMB,1074577
Y,N,149.9899902,1,1,WCMB,1074578
Y,N,149.9899902,1,1,WCMB,1074579
T,N,99.98999023,1,1,WCMB,1074580
T,N,179.9899902,2,2,WCMB,1074581
Y,N,149.9899902,2,1,WCMB,1074582
Y,N,199.9899902,1,1,WCMB,1074583
Y,R,99.98999023,3,2,WCMB,1074584
Y,N,149.9899902,1,1,WCMB,1074585
Y,N,149.9899902,1,1,WCMB,1074586
Y,N,149.9899902,1,1,WCMB,1074587
N,N,,2,2,WC,1074588
Y,N,149.9899902,5,5,WCMB,1074589
T,N,99.98999023,1,1,WCMB,1074590
Y,N,199.9899902,1,1,WCMB,1074591
Y,R,99.98999023,2,2,WCMB,1074592
Y,N,59.98999023,1,1,WCMB,1074593
Y,N,149.9899902,1,1,WCMB,1074594
Y,N,149.9899902,1,1,WCMB,1074595
Y,N,149.9899902,1,1,WCMB,1074596
Y,N,149.9899902,1,1,WCMB,1074597
Y,N,199.9899902,2,1,WCMB,1074598
Y,N,129.9899902,1,1,WCMB,1074599
N,N,129.9899902,1,1,WCMB,1074600
Y,N,149.9899902,1,1,WCMB,1074601
Y,N,199.9899902,1,1,WCMB,1074602
Y,N,199.9899902,2,2,WCMB,1074603
Y,N,149.9899902,1,1,WCMB,1074604
Y,N,199.9899902,1,1,WCMB,1074605
T,N,99.98999023,2,2,WCMB,1074606
Y,N,199.9899902,1,1,WCMB,1074607
N,R,79.98999023,2,2,WCMB,1074608
Y,N,149.9899902,1,1,WCMB,1074609
Y,N,199.9899902,1,1,WCMB,1074610
Y,N,199.9899902,1,1,WCMB,1074611
Y,N,149.9899902,2,1,WCMB,1074612
Y,R,29.98999023,2,2,WCMB,1074613
Y,N,129.9899902,1,1,WCMB,1074614
N,R,79.98999023,2,2,WCMB,1074615
Y,N,149.9899902,1,1,WCMB,1074616
Y,N,149.9899902,1,1,WCMB,1074617
Y,N,129.9899902,1,1,WCMB,1074618
Y,N,149.9899902,1,1,WCMB,1074619
Y,N,149.9899902,1,1,WCMB,1074620
Y,N,199.9899902,2,2,WCMB,1074621
Y,N,149.9899902,1,1,WCMB,1074622
Y,N,149.9899902,1,1,WCMB,1074623
T,N,99.98999023,1,1,WCMB,1074624
T,N,99.98999023,2,2,WCMB,1074625
Y,R,99.98999023,2,2,WCMB,1074626
N,N,129.9899902,2,1,WCMB,1074627
T,N,99.98999023,1,1,WCMB,1074628
N,N,399.9899902,1,1,WCMB,1074629
Y,N,199.9899902,1,1,WCMB,1074630
T,N,99.98999023,2,2,WCMB,1074631
Y,N,149.9899902,2,2,WCMB,1074632
Y,N,149.9899902,1,1,WCMB,1074633
Y,N,149.9899902,1,1,WCMB,1074634
Y,N,129.9899902,1,1,WCMB,1074635
Y,N,149.9899902,1,1,WCMB,1074636
N,N,129.9899902,1,1,WCMB,1074637
Y,N,149.9899902,1,1,WCMB,1074638
Y,N,129.9899902,1,1,WCMB,1074639
Y,N,29.98999023,1,1,WC,1074640
Y,R,99.98999023,1,1,WCMB,1074641
Y,N,79.98999023,1,1,WCMB,1074642
Y,R,29.98999023,2,2,WCMB,1074643
T,N,99.98999023,1,1,WCMB,1074644
N,N,129.9899902,1,1,WCMB,1074645
Y,N,199.9899902,1,1,WCMB,1074646
N,N,129.9899902,1,1,WCMB,1074647
N,N,,5,4,WC,1074648
Y,N,79.98999023,1,1,WCMB,1074649
Y,N,149.9899902,1,1,WCMB,1074650
T,N,99.98999023,1,1,WCMB,1074651
T,N,99.98999023,1,1,WCMB,1074652
Y,N,29.98999023,1,1,WC,1074653
Y,N,79.98999023,1,1,WCMB,1074654
T,N,99.98999023,2,2,WCMB,1074655
Y,N,149.9899902,1,1,WCMB,1074656
Y,N,149.9899902,1,1,WCMB,1074657
Y,R,99.98999023,3,2,WCMB,1074658
Y,N,149.9899902,1,1,WCMB,1074659
Y,N,129.9899902,1,1,WCMB,1074660
T,N,99.98999023,1,1,WCMB,1074661
Y,N,129.9899902,1,1,WCMB,1074662
Y,N,59.98999023,1,1,WCMB,1074663
N,N,129.9899902,1,1,WCMB,1074664
Y,N,29.98999023,1,1,WC,1074665
N,N,,6,3,WC,1074666
Y,N,149.9899902,1,1,WCMB,1074667
Y,N,79.98999023,1,1,WCMB,1074668
Y,N,149.9899902,2,1,WCMB,1074669
Y,N,59.98999023,1,1,WCMB,1074670
Y,N,149.9899902,1,1,WCMB,1074671
N,R,9.989997864,1,1,NA,1074672
Y,N,29.98999023,1,1,WC,1074673
N,N,129.9899902,4,1,WCMB,1074674
Y,N,129.9899902,1,1,WCMB,1074675
Y,N,79.98999023,4,2,WCMB,1074676
Y,N,199.9899902,1,1,WCMB,1074677
T,N,99.98999023,1,1,WCMB,1074678
T,N,99.98999023,2,2,WCMB,1074679
Y,N,59.98999023,1,1,WCMB,1074680
N,N,129.9899902,2,2,WCMB,1074681
Y,N,29.98999023,1,1,WC,1074682
Y,N,149.9899902,1,1,WCMB,1074683
Y,N,149.9899902,1,1,WCMB,1074684
N,N,29.98999023,2,2,WCMB,1074685
Y,N,149.9899902,1,1,WCMB,1074686
Y,N,149.9899902,2,1,WCMB,1074687
Y,N,29.98999023,1,1,WC,1074688
N,N,129.9899902,1,1,WCMB,1074689
Y,N,59.98999023,3,2,WCMB,1074690
Y,N,149.9899902,1,1,WCMB,1074691
Y,N,149.9899902,2,1,WCMB,1074692
T,N,99.98999023,1,1,WCMB,1074693
T,N,99.98999023,1,1,WCMB,1074694
Y,N,149.9899902,1,1,WCMB,1074695
Y,N,149.9899902,1,1,WCMB,1074696
Y,N,149.9899902,1,1,WCMB,1074697
Y,N,29.98999023,1,1,WC,1074698
N,N,29.98999023,1,1,WCMB,1074699
Y,N,79.98999023,1,1,WCMB,1074700
Y,R,99.98999023,2,2,WCMB,1074701
Y,N,149.9899902,1,1,WCMB,1074702
Y,N,79.98999023,1,1,WCMB,1074703
T,N,199.9899902,2,2,WCMB,1074704
Y,N,149.9899902,3,2,WCMB,1074705
Y,N,59.98999023,3,2,WCMB,1074706
U,N,,4,3,UNKW,1074707
Y,N,149.9899902,1,1,WCMB,1074708
Y,N,149.9899902,1,1,WCMB,1074709
T,N,99.98999023,3,2,WCMB,1074710
N,N,129.9899902,1,1,WCMB,1074711
Y,N,59.98999023,1,1,WCMB,1074712
N,N,129.9899902,1,1,WCMB,1074713
U,N,,3,3,UNKW,1074714
Y,N,199.9899902,2,1,WCMB,1074715
T,N,99.98999023,1,1,WCMB,1074716
Y,R,79.98999023,2,2,WCMB,1074717
Y,N,79.98999023,1,1,WCMB,1074718
Y,N,199.9899902,4,4,WCMB,1074719
Y,R,99.98999023,1,1,WCMB,1074720
Y,N,149.9899902,2,1,WCMB,1074721
Y,N,149.9899902,4,2,WCMB,1074722
Y,N,59.98999023,1,1,WCMB,1074723
Y,N,149.9899902,1,1,WCMB,1074724
N,N,129.9899902,1,1,WCMB,1074725
Y,N,149.9899902,2,1,WCMB,1074726
Y,N,149.9899902,1,1,WCMB,1074727
Y,N,149.9899902,3,2,WCMB,1074728
Y,R,99.98999023,3,3,WCMB,1074729
N,N,29.98999023,1,1,WC,1074730
Y,N,79.98999023,1,1,WCMB,1074731
Y,N,129.9899902,1,1,WCMB,1074732
N,N,129.9899902,1,1,WCMB,1074733
Y,N,129.9899902,2,1,WCMB,1074734
Y,R,79.98999023,6,3,WCMB,1074735
Y,N,149.9899902,1,1,WCMB,1074736
Y,R,129.9899902,2,2,WCMB,1074737
Y,N,129.9899902,1,1,WCMB,1074738
Y,R,99.98999023,4,4,WCMB,1074739
N,N,129.9899902,1,1,WCMB,1074740
Y,N,59.98999023,1,1,WCMB,1074741
Y,N,59.98999023,3,1,WCMB,1074742
Y,N,59.98999023,3,2,WCMB,1074743
Y,N,59.98999023,1,1,WCMB,1074744
Y,N,149.9899902,2,1,WCMB,1074745
Y,R,79.98999023,3,2,WCMB,1074746
Y,N,149.9899902,1,1,WCMB,1074747
Y,N,129.9899902,1,1,WCMB,1074748
T,R,59.98999023,2,2,WCMB,1074749
Y,N,149.9899902,1,1,WCMB,1074750
Y,N,59.98999023,1,1,WCMB,1074751
Y,N,149.9899902,1,1,WCMB,1074752
N,N,129.9899902,1,1,WCMB,1074753
Y,N,29.98999023,1,1,WC,1074754
Y,N,29.98999023,2,2,WC,1074755
Y,R,99.98999023,2,2,WCMB,1074756
Y,N,199.9899902,2,2,WCMB,1074757
Y,N,129.9899902,1,1,WCMB,1074758
Y,N,129.9899902,1,1,WCMB,1074759
Y,N,149.9899902,1,1,WCMB,1074760
Y,N,199.9899902,1,1,WCMB,1074761
Y,N,129.9899902,2,2,WCMB,1074762
Y,N,129.9899902,2,2,WCMB,1074763
Y,N,149.9899902,1,1,WCMB,1074764
N,N,129.9899902,2,2,WCMB,1074765
Y,N,129.9899902,1,1,WCMB,1074766
T,N,99.98999023,1,1,WCMB,1074767
Y,N,149.9899902,1,1,WCMB,1074768
Y,N,149.9899902,1,1,WCMB,1074769
Y,N,29.98999023,1,1,WC,1074770
Y,N,129.9899902,4,1,WCMB,1074771
Y,N,29.98999023,1,1,WC,1074772
Y,N,29.98999023,1,1,WC,1074773
Y,N,149.9899902,1,1,WCMB,1074774
Y,R,99.98999023,2,2,WCMB,1074775
Y,N,149.9899902,1,1,WCMB,1074776
Y,N,59.98999023,1,1,WCMB,1074777
Y,N,79.98999023,1,1,WCMB,1074778
Y,N,79.98999023,1,1,WCMB,1074779
T,N,99.98999023,1,1,WCMB,1074780
Y,N,129.9899902,1,1,WCMB,1074781
Y,N,129.9899902,1,1,WCMB,1074782
T,N,99.98999023,2,1,WCMB,1074783
Y,N,149.9899902,1,1,WCMB,1074784
Y,R,99.98999023,2,2,WCMB,1074785
Y,N,59.98999023,1,1,WCMB,1074786
Y,N,79.98999023,1,1,WCMB,1074787
Y,N,29.98999023,1,1,WC,1074788
Y,N,149.9899902,2,1,WCMB,1074789
Y,N,149.9899902,1,1,WCMB,1074790
Y,N,129.9899902,1,1,WCMB,1074791
Y,N,199.9899902,1,1,WCMB,1074792
Y,R,129.9899902,4,4,WCMB,1074793
Y,R,99.98999023,2,2,WCMB,1074794
Y,N,149.9899902,2,2,WCMB,1074795
Y,N,149.9899902,1,1,WCMB,1074796
Y,N,149.9899902,1,1,WCMB,1074797
Y,N,149.9899902,4,2,WCMB,1074798
Y,N,129.9899902,1,1,WCMB,1074799
Y,N,29.98999023,1,1,WC,1074800
Y,N,129.9899902,1,1,WCMB,1074801
N,N,399.9899902,2,2,WCMB,1074802
Y,N,79.98999023,1,1,WCMB,1074803
Y,N,149.9899902,1,1,WCMB,1074804
N,N,129.9899902,1,1,WCMB,1074805
N,N,29.98999023,1,1,NA,1074806
Y,N,149.9899902,1,1,WCMB,1074807
Y,N,149.9899902,2,1,WCMB,1074808
Y,N,149.9899902,1,1,WCMB,1074809
Y,N,199.9899902,1,1,WCMB,1074810
Y,N,149.9899902,1,1,WCMB,1074811
Y,N,149.9899902,1,1,WCMB,1074812
Y,N,149.9899902,1,1,WCMB,1074813
